request_id,position,item_id,score,reason_code
372,7,805,0.263882,similar_items
372,8,504,0.248324,popular
372,9,650,0.227742,complementary
372,10,530,0.102751,new_arrival
373,1,467,0.885022,complementary
373,2,306,0.863808,similar_items
373,3,1178,0.825598,popular
373,4,548,0.768502,complementary
373,5,847,0.737183,complementary
373,6,930,0.690747,similar_items
373,7,487,0.559616,price_drop
373,8,287,0.441685,price_drop
373,9,1101,0.414261,complementary
373,10,607,0.194056,price_drop
374,1,724,0.838568,similar_items
374,2,176,0.785842,similar_items
374,3,1072,0.723183,popular
374,4,680,0.553140,popular
374,5,1141,0.481547,popular
374,6,452,0.386230,popular
374,7,583,0.192730,new_arrival
374,8,1167,0.174841,popular
374,9,966,0.092096,price_drop
374,10,441,0.089240,popular
375,1,458,0.931860,popular
375,2,361,0.781705,new_arrival
375,3,624,0.661889,complementary
375,4,253,0.660712,similar_items
375,5,1087,0.566711,new_arrival
375,6,991,0.558036,complementary
375,7,605,0.405983,complementary
375,8,195,0.349046,popular
375,9,865,0.280669,similar_items
375,10,871,0.276090,complementary
376,1,220,0.976934,popular
376,2,205,0.961504,new_arrival
376,3,308,0.718566,similar_items
376,4,748,0.702697,complementary
376,5,825,0.680224,complementary
376,6,615,0.600620,price_drop
376,7,529,0.448917,popular
376,8,165,0.339438,price_drop
376,9,271,0.287316,similar_items
376,10,604,0.105178,price_drop
377,1,278,0.979424,similar_items
377,2,1074,0.900421,price_drop
377,3,69,0.831013,similar_items
377,4,1152,0.600982,popular
377,5,998,0.574517,popular
377,6,661,0.526020,similar_items
377,7,865,0.334447,new_arrival
377,8,1078,0.244275,complementary
377,9,354,0.205845,similar_items
377,10,319,0.104590,similar_items
378,1,610,0.933767,similar_items
378,2,595,0.899083,similar_items
378,3,727,0.865518,price_drop
378,4,38,0.638391,price_drop
378,5,141,0.420958,similar_items
378,6,709,0.408513,similar_items
378,7,926,0.373968,popular
378,8,725,0.292298,price_drop
378,9,354,0.286961,popular
378,10,637,0.070649,popular
379,1,506,0.928450,popular
379,2,887,0.858086,similar_items
379,3,1091,0.641991,popular
379,4,610,0.586700,similar_items
379,5,992,0.510486,new_arrival
379,6,749,0.389034,price_drop
379,7,1036,0.314716,popular
379,8,338,0.260377,similar_items
379,9,709,0.205243,popular
379,10,297,0.122637,complementary
380,1,445,0.808567,price_drop
380,2,421,0.769581,complementary
380,3,636,0.527543,price_drop
380,4,144,0.518423,price_drop
380,5,703,0.516002,new_arrival
380,6,446,0.430927,complementary
380,7,222,0.326309,complementary
380,8,875,0.303205,similar_items
380,9,437,0.299670,similar_items
380,10,1046,0.139536,similar_items
381,1,743,0.947505,similar_items
381,2,641,0.917671,similar_items
381,3,681,0.889963,complementary
381,4,369,0.398272,complementary
381,5,583,0.349823,popular
381,6,101,0.305745,similar_items
381,7,574,0.201200,popular
381,8,338,0.188376,similar_items
381,9,48,0.160481,popular
381,10,1164,0.105931,popular
382,1,116,0.962063,similar_items
382,2,516,0.932824,complementary
382,3,597,0.922230,new_arrival
382,4,926,0.762149,price_drop
382,5,341,0.660990,similar_items
382,6,136,0.632919,popular
382,7,16,0.353821,similar_items
382,8,392,0.341526,complementary
382,9,226,0.151154,price_drop
382,10,1119,0.110407,complementary
383,1,657,0.912631,price_drop
383,2,744,0.850679,popular
383,3,1163,0.846655,price_drop
383,4,966,0.817644,similar_items
383,5,452,0.800644,popular
383,6,733,0.687624,popular
383,7,1179,0.645306,similar_items
383,8,273,0.408633,popular
383,9,292,0.248152,new_arrival
383,10,1048,0.144955,similar_items
384,1,873,0.848787,similar_items
384,2,748,0.740851,complementary
384,3,435,0.671679,new_arrival
384,4,515,0.642233,complementary
384,5,867,0.630489,new_arrival
384,6,1171,0.579278,complementary
384,7,713,0.524990,popular
384,8,1016,0.464434,similar_items
384,9,783,0.434939,popular
384,10,7,0.162393,popular
385,1,1051,0.961984,popular
385,2,329,0.926941,popular
385,3,569,0.883149,similar_items
385,4,243,0.852276,complementary
385,5,236,0.673147,complementary
385,6,978,0.668581,price_drop
385,7,287,0.629550,new_arrival
385,8,924,0.531314,new_arrival
385,9,1125,0.252070,price_drop
385,10,551,0.199039,price_drop
386,1,856,0.983551,popular
386,2,509,0.863808,popular
386,3,201,0.754826,price_drop
386,4,172,0.606201,price_drop
386,5,782,0.535958,similar_items
386,6,345,0.454003,complementary
386,7,866,0.416175,similar_items
386,8,190,0.392945,new_arrival
386,9,706,0.333439,new_arrival
386,10,603,0.215582,popular
387,1,349,0.756028,similar_items
387,2,780,0.672952,complementary
387,3,136,0.619105,popular
387,4,464,0.600975,complementary
387,5,294,0.534131,price_drop
387,6,14,0.326006,price_drop
387,7,893,0.272279,similar_items
387,8,521,0.141225,similar_items
387,9,620,0.114104,price_drop
387,10,183,0.096548,price_drop
388,1,806,0.933887,similar_items
388,2,996,0.923389,popular
388,3,678,0.864338,similar_items
388,4,699,0.844216,price_drop
388,5,431,0.794720,popular
388,6,650,0.645990,complementary
388,7,781,0.555242,similar_items
388,8,302,0.414294,popular
388,9,667,0.379875,similar_items
388,10,820,0.265857,price_drop
389,1,306,0.982736,similar_items
389,2,894,0.904570,complementary
389,3,327,0.883266,popular
389,4,560,0.760978,price_drop
389,5,548,0.724499,complementary
389,6,948,0.632587,complementary
389,7,287,0.598397,complementary
389,8,619,0.479908,new_arrival
389,9,802,0.406046,complementary
389,10,1073,0.239488,popular
390,1,530,0.936612,new_arrival
390,2,831,0.847457,similar_items
390,3,47,0.844824,similar_items
390,4,1024,0.735521,price_drop
390,5,107,0.596583,popular
390,6,473,0.577427,popular
390,7,497,0.501887,similar_items
390,8,1162,0.414223,complementary
390,9,477,0.383873,popular
390,10,168,0.375560,popular
391,1,105,0.941824,popular
391,2,1188,0.909609,popular
391,3,387,0.875138,new_arrival
391,4,309,0.859457,similar_items
391,5,762,0.851525,complementary
391,6,720,0.325088,new_arrival
391,7,859,0.269259,new_arrival
391,8,6,0.225005,popular
391,9,407,0.212651,price_drop
391,10,639,0.100050,new_arrival
392,1,806,0.830601,popular
392,2,1010,0.795645,popular
392,3,1156,0.618627,popular
392,4,545,0.423348,price_drop
392,5,48,0.370158,popular
392,6,320,0.277335,similar_items
392,7,1069,0.252980,similar_items
392,8,830,0.246025,similar_items
392,9,751,0.230553,similar_items
392,10,882,0.127149,similar_items
393,1,824,0.935534,similar_items
393,2,172,0.896155,similar_items
393,3,411,0.807649,popular
393,4,766,0.677361,complementary
393,5,646,0.585325,popular
393,6,885,0.421458,new_arrival
393,7,594,0.344973,similar_items
393,8,459,0.333173,popular
393,9,96,0.308486,popular
393,10,483,0.292636,complementary
394,1,907,0.957860,complementary
394,2,237,0.946364,popular
394,3,803,0.704207,price_drop
394,4,309,0.598377,similar_items
394,5,461,0.580946,popular
394,6,491,0.325781,popular
394,7,215,0.246332,popular
394,8,944,0.160733,popular
394,9,734,0.151106,complementary
394,10,684,0.118738,complementary
395,1,726,0.980070,complementary
395,2,42,0.747649,complementary
395,3,279,0.713835,popular
395,4,934,0.637828,complementary
395,5,1103,0.607080,popular
395,6,595,0.500650,similar_items
395,7,1115,0.400910,popular
395,8,1183,0.294213,complementary
395,9,1087,0.145199,new_arrival
395,10,788,0.083991,similar_items
396,1,932,0.975939,popular
396,2,996,0.873459,complementary
396,3,1163,0.858351,popular
396,4,1075,0.834866,popular
396,5,756,0.797226,popular
396,6,1088,0.737542,similar_items
396,7,538,0.425317,popular
396,8,700,0.413328,similar_items
396,9,276,0.129944,similar_items
396,10,292,0.129197,similar_items
397,1,26,0.952942,new_arrival
397,2,220,0.824389,similar_items
397,3,273,0.701929,similar_items
397,4,961,0.653608,popular
397,5,565,0.626935,similar_items
397,6,339,0.588291,similar_items
397,7,274,0.549921,similar_items
397,8,858,0.303648,price_drop
397,9,456,0.087769,popular
397,10,438,0.073719,price_drop
398,1,231,0.904619,popular
398,2,829,0.755145,new_arrival
398,3,337,0.714673,complementary
398,4,723,0.468225,popular
398,5,985,0.442405,similar_items
398,6,62,0.392115,price_drop
398,7,353,0.363516,popular
398,8,728,0.222632,complementary
398,9,299,0.183758,price_drop
398,10,768,0.118465,similar_items
399,1,11,0.815646,new_arrival
399,2,510,0.775472,similar_items
399,3,398,0.650762,similar_items
399,4,110,0.627996,price_drop
399,5,871,0.619884,price_drop
399,6,462,0.603391,new_arrival
399,7,421,0.408085,popular
399,8,488,0.375749,popular
399,9,819,0.216427,new_arrival
399,10,1172,0.165022,new_arrival
400,1,238,0.872459,price_drop
400,2,800,0.757486,popular
400,3,727,0.712569,complementary
400,4,261,0.505777,complementary
400,5,595,0.483279,similar_items
400,6,498,0.468077,similar_items
400,7,90,0.319705,similar_items
400,8,1040,0.226594,popular
400,9,227,0.167369,complementary
400,10,637,0.123581,similar_items
401,1,219,0.955921,price_drop
401,2,134,0.936663,popular
401,3,1085,0.923402,similar_items
401,4,799,0.872597,popular
401,5,335,0.826162,popular
401,6,707,0.800177,new_arrival
401,7,642,0.676300,complementary
401,8,29,0.533852,popular
401,9,935,0.478042,new_arrival
401,10,586,0.167626,popular
402,1,973,0.944959,popular
402,2,813,0.715209,similar_items
402,3,206,0.700995,new_arrival
402,4,490,0.458693,complementary
402,5,996,0.378364,similar_items
402,6,755,0.361795,similar_items
402,7,205,0.243195,popular
402,8,1013,0.194890,new_arrival
402,9,100,0.110971,price_drop
402,10,189,0.078714,popular
403,1,84,0.936215,popular
403,2,703,0.700848,new_arrival
403,3,297,0.681493,price_drop
403,4,924,0.675674,similar_items
403,5,466,0.615106,similar_items
403,6,1051,0.591311,similar_items
403,7,419,0.586433,popular
403,8,543,0.502880,popular
403,9,875,0.103101,similar_items
403,10,99,0.083560,popular
404,1,940,0.928006,similar_items
404,2,984,0.903309,new_arrival
404,3,730,0.610936,similar_items
404,4,1143,0.558434,popular
404,5,455,0.459592,similar_items
404,6,145,0.329991,new_arrival
404,7,585,0.266655,complementary
404,8,1105,0.255351,new_arrival
404,9,327,0.158096,similar_items
404,10,1157,0.140451,price_drop
405,1,147,0.932434,new_arrival
405,2,70,0.881015,price_drop
405,3,583,0.745382,complementary
405,4,772,0.733374,popular
405,5,1152,0.724221,popular
405,6,266,0.717163,similar_items
405,7,523,0.549382,price_drop
405,8,457,0.515620,popular
405,9,779,0.401299,popular
405,10,84,0.304290,complementary
406,1,912,0.861605,popular
406,2,1055,0.818087,similar_items
406,3,404,0.761844,popular
406,4,676,0.725846,popular
406,5,9,0.456090,similar_items
406,6,431,0.383844,popular
406,7,798,0.326452,complementary
406,8,671,0.292584,complementary
406,9,17,0.240806,similar_items
406,10,12,0.162057,similar_items
407,1,323,0.801555,similar_items
407,2,818,0.674288,popular
407,3,1156,0.628977,popular
407,4,294,0.357138,popular
407,5,674,0.347567,popular
407,6,137,0.289830,similar_items
407,7,1126,0.276712,complementary
407,8,265,0.194246,popular
407,9,414,0.130962,popular
407,10,615,0.107595,popular
408,1,607,0.879388,similar_items
408,2,122,0.761419,similar_items
408,3,213,0.387748,price_drop
408,4,327,0.352181,popular
408,5,548,0.295110,similar_items
408,6,452,0.276272,popular
408,7,208,0.181454,similar_items
408,8,847,0.180802,popular
408,9,473,0.160765,new_arrival
408,10,467,0.157464,popular
409,1,529,0.760825,similar_items
409,2,443,0.678793,similar_items
409,3,223,0.565080,popular
409,4,189,0.563405,popular
409,5,232,0.503987,popular
409,6,789,0.281076,new_arrival
409,7,206,0.267567,popular
409,8,56,0.264870,new_arrival
409,9,205,0.235211,popular
409,10,1086,0.143384,popular
410,1,419,0.936275,popular
410,2,989,0.816237,complementary
410,3,32,0.776940,similar_items
410,4,993,0.758098,similar_items
410,5,138,0.580631,popular
410,6,1004,0.554712,new_arrival
410,7,110,0.460441,similar_items
410,8,997,0.373883,complementary
410,9,612,0.325699,similar_items
410,10,802,0.088724,similar_items
411,1,16,0.876971,complementary
411,2,98,0.719062,popular
411,3,7,0.619811,new_arrival
411,4,597,0.593519,similar_items
411,5,679,0.558548,popular
411,6,943,0.418504,price_drop
411,7,908,0.402102,price_drop
411,8,525,0.169972,similar_items
411,9,1172,0.118912,popular
411,10,795,0.111052,popular
412,1,345,0.888525,similar_items
412,2,682,0.849773,similar_items
412,3,481,0.768620,popular
412,4,871,0.743270,similar_items
412,5,143,0.733276,popular
412,6,1102,0.686233,similar_items
412,7,974,0.457683,popular
412,8,16,0.397509,popular
412,9,1112,0.187463,similar_items
412,10,384,0.135437,price_drop
413,1,26,0.978550,similar_items
413,2,1092,0.938498,similar_items
413,3,485,0.916121,popular
413,4,943,0.836419,popular
413,5,1024,0.776321,new_arrival
413,6,650,0.757061,similar_items
413,7,969,0.724266,price_drop
413,8,1070,0.395624,price_drop
413,9,680,0.368071,complementary
413,10,859,0.178465,popular
414,1,265,0.979021,popular
414,2,1014,0.924569,new_arrival
414,3,830,0.655853,price_drop
414,4,953,0.604302,new_arrival
414,5,1156,0.519226,similar_items
414,6,1010,0.493844,new_arrival
414,7,363,0.438279,popular
414,8,565,0.434222,price_drop
414,9,394,0.383490,complementary
414,10,993,0.301509,complementary
415,1,189,0.947317,similar_items
415,2,825,0.910160,similar_items
415,3,490,0.899502,similar_items
415,4,156,0.652160,price_drop
415,5,114,0.613831,similar_items
415,6,1086,0.508515,similar_items
415,7,351,0.422139,similar_items
415,8,1116,0.417030,similar_items
415,9,535,0.192657,similar_items
415,10,374,0.093013,popular
416,1,113,0.898370,price_drop
416,2,1132,0.873017,similar_items
416,3,143,0.736361,similar_items
416,4,284,0.691940,popular
416,5,891,0.377078,popular
416,6,198,0.243697,popular
416,7,523,0.230746,similar_items
416,8,981,0.187703,popular
416,9,451,0.075454,price_drop
416,10,1108,0.074807,similar_items
417,1,390,0.899599,new_arrival
417,2,42,0.756430,new_arrival
417,3,466,0.648107,popular
417,4,970,0.572543,popular
417,5,421,0.390684,complementary
417,6,283,0.386989,popular
417,7,536,0.333576,popular
417,8,222,0.244921,similar_items
417,9,64,0.212231,complementary
417,10,96,0.092614,new_arrival
418,1,579,0.796815,price_drop
418,2,485,0.795656,price_drop
418,3,514,0.744545,similar_items
418,4,732,0.671780,popular
418,5,1049,0.554882,similar_items
418,6,923,0.458706,popular
418,7,1152,0.394427,similar_items
418,8,1006,0.374705,new_arrival
418,9,286,0.348771,similar_items
418,10,411,0.182351,new_arrival
419,1,791,0.989562,complementary
419,2,359,0.943278,popular
419,3,989,0.814208,new_arrival
419,4,433,0.712159,similar_items
419,5,1000,0.709276,new_arrival
419,6,1164,0.619727,complementary
419,7,211,0.595455,popular
419,8,779,0.554724,popular
419,9,771,0.473617,complementary
419,10,743,0.364683,complementary
420,1,345,0.980910,complementary
420,2,13,0.877870,similar_items
420,3,2,0.798565,complementary
420,4,128,0.576974,similar_items
420,5,892,0.569738,popular
420,6,900,0.521106,similar_items
420,7,1112,0.288387,popular
420,8,73,0.267585,similar_items
420,9,697,0.182259,similar_items
420,10,408,0.109590,similar_items
421,1,692,0.787443,similar_items
421,2,369,0.593077,popular
421,3,222,0.548882,price_drop
421,4,1041,0.509633,price_drop
421,5,156,0.499138,popular
421,6,859,0.436070,popular
421,7,430,0.406493,similar_items
421,8,1191,0.383879,complementary
421,9,196,0.304282,popular
421,10,437,0.132281,popular
422,1,15,0.845328,similar_items
422,2,1,0.748937,complementary
422,3,291,0.696397,popular
422,4,128,0.633088,popular
422,5,403,0.629028,new_arrival
422,6,114,0.598704,similar_items
422,7,79,0.546799,popular
422,8,598,0.449090,new_arrival
422,9,834,0.379563,similar_items
422,10,80,0.272340,similar_items
423,1,408,0.544649,popular
423,2,952,0.483579,popular
423,3,66,0.463631,similar_items
423,4,655,0.449875,complementary
423,5,274,0.421417,similar_items
423,6,995,0.405646,new_arrival
423,7,693,0.305020,similar_items
423,8,577,0.222254,popular
423,9,35,0.158839,complementary
423,10,317,0.113533,complementary
424,1,315,0.974438,new_arrival
424,2,937,0.960822,popular
