event_id,event_type,user_id,item_id,order_id,session_id,ts,payload
3421,OrderCreated,570,,500275,,2025-12-30T23:26:29+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":464,""price"":""17780.13"",""qty"":2},{""item_id"":264,""price"":""10644.31"",""qty"":2}],""total"":""56848.88""}"
3422,CatalogViewed,72,267,,sess_72_2578,2025-12-30T23:38:31+00:00,"{""category_id"":19,""source"":""catalog""}"
3423,CatalogViewed,390,661,,sess_390_4517,2025-12-30T23:44:34+00:00,"{""category_id"":24,""source"":""catalog""}"
3424,CatalogViewed,187,42,,sess_187_7827,2025-12-30T23:57:31+00:00,"{""category_id"":11,""source"":""catalog""}"
3425,RecommendationShown,104,,,sess_104_3674,2025-12-30T23:59:25+00:00,"{""context"":""catalog"",""items"":[420,147,572,364,344,239,330,903,324,1084],""model_version"":""recs_rank_v6"",""request_id"":1342}"
3426,CatalogViewed,211,840,,sess_211_1383,2025-12-31T00:06:18+00:00,"{""category_id"":17,""source"":""catalog""}"
3427,OrderCreated,329,,500214,,2025-12-31T00:14:45+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":266,""price"":""93548.85"",""qty"":1},{""item_id"":1115,""price"":""4974.23"",""qty"":1}],""total"":""98523.08""}"
3428,RecommendationDisliked,329,868,,sess_329_9927,2025-12-31T00:47:52+00:00,"{""action"":""dislike"",""request_id"":865}"
3429,RecommendationClicked,14,618,,sess_14_3640,2025-12-31T00:55:44+00:00,"{""action"":""click"",""request_id"":515}"
3430,RecommendationClicked,104,572,,sess_104_6004,2025-12-31T01:05:25+00:00,"{""action"":""click"",""request_id"":1342}"
3431,RecommendationClicked,384,737,,sess_384_2781,2025-12-31T01:11:07+00:00,"{""action"":""click"",""request_id"":514}"
3432,CatalogViewed,549,531,,sess_549_9870,2025-12-31T01:19:24+00:00,"{""category_id"":18,""source"":""catalog""}"
3433,RecommendationDisliked,578,857,,sess_578_9989,2025-12-31T01:19:31+00:00,"{""action"":""dislike"",""request_id"":278}"
3434,RecommendationClicked,14,884,,sess_14_2018,2025-12-31T01:23:06+00:00,"{""action"":""click"",""request_id"":515}"
3435,RecommendationClicked,578,904,,sess_578_1544,2025-12-31T01:28:14+00:00,"{""action"":""click"",""request_id"":278}"
3436,RecommendationShown,57,,,sess_57_6349,2025-12-31T02:06:44+00:00,"{""context"":""catalog"",""items"":[4,852,447,735,260,528,713,526,1018,1045],""model_version"":""recs_rank_v4"",""request_id"":1080}"
3437,CatalogViewed,208,351,,sess_208_7907,2025-12-31T02:19:54+00:00,"{""category_id"":14,""source"":""catalog""}"
3438,RecommendationClicked,226,1190,,sess_226_3662,2025-12-31T02:22:34+00:00,"{""action"":""click"",""request_id"":1310}"
3439,CatalogViewed,338,172,,sess_338_5118,2025-12-31T02:27:26+00:00,"{""category_id"":5,""source"":""catalog""}"
3440,RecommendationClicked,406,623,,sess_406_9395,2025-12-31T02:35:56+00:00,"{""action"":""click"",""request_id"":871}"
3441,CatalogViewed,571,650,,sess_571_7742,2025-12-31T02:47:43+00:00,"{""category_id"":4,""source"":""catalog""}"
3442,RecommendationClicked,128,382,,sess_128_9642,2025-12-31T02:54:27+00:00,"{""action"":""click"",""request_id"":68}"
3443,CatalogViewed,510,521,,sess_510_9450,2025-12-31T03:06:02+00:00,"{""category_id"":3,""source"":""catalog""}"
3444,RecommendationClicked,553,85,,sess_553_1370,2025-12-31T03:17:52+00:00,"{""action"":""click"",""request_id"":250}"
3445,OrderPaid,151,,500296,,2025-12-31T03:25:23+00:00,"{""items"":[{""item_id"":332,""price"":""19703.48"",""qty"":1},{""item_id"":1056,""price"":""97501.19"",""qty"":1},{""item_id"":205,""price"":""15222.30"",""qty"":2}],""payment_method"":""wallet"",""total"":""147649.27""}"
3446,RecommendationClicked,234,714,,sess_234_4439,2025-12-31T03:30:46+00:00,"{""action"":""click"",""request_id"":681}"
3447,RecommendationClicked,464,1087,,sess_464_7535,2025-12-31T03:33:23+00:00,"{""action"":""click"",""request_id"":39}"
3448,CatalogViewed,396,914,,sess_396_1086,2025-12-31T03:36:13+00:00,"{""category_id"":10,""source"":""catalog""}"
3449,RecommendationClicked,584,1190,,sess_584_6904,2025-12-31T04:07:32+00:00,"{""action"":""click"",""request_id"":742}"
3450,AddToCart,484,113,,sess_484_8933,2025-12-31T04:31:48+00:00,"{""price"":""76843.93"",""quantity"":2}"
3451,RecommendationShown,98,,,sess_98_8811,2025-12-31T04:40:57+00:00,"{""context"":""catalog"",""items"":[9,656,207,1092,792,117,291,1,679,253],""model_version"":""recs_rank_v3"",""request_id"":563}"
3452,RecommendationDisliked,98,679,,sess_98_8251,2025-12-31T04:52:21+00:00,"{""action"":""dislike"",""request_id"":563}"
3453,RecommendationClicked,12,489,,sess_12_8439,2025-12-31T04:54:04+00:00,"{""action"":""click"",""request_id"":1294}"
3454,RecommendationClicked,464,670,,sess_464_3407,2025-12-31T05:35:36+00:00,"{""action"":""click"",""request_id"":39}"
3455,RecommendationClicked,226,988,,sess_226_9943,2025-12-31T05:41:10+00:00,"{""action"":""click"",""request_id"":1310}"
3456,CatalogViewed,16,313,,sess_16_8795,2025-12-31T05:49:15+00:00,"{""category_id"":13,""source"":""catalog""}"
3457,RecommendationClicked,61,511,,sess_61_5204,2025-12-31T05:51:21+00:00,"{""action"":""click"",""request_id"":23}"
3458,AddToCart,13,1093,,sess_13_8068,2025-12-31T05:51:41+00:00,"{""price"":""12026.91"",""quantity"":3}"
3459,RecommendationShown,542,690,,sess_542_3100,2025-12-31T05:52:34+00:00,"{""context"":""item"",""items"":[1178,597,436,830,49,360,525,1167,795,384],""model_version"":""recs_rank_v6"",""request_id"":661}"
3460,CatalogViewed,510,309,,sess_510_6476,2025-12-31T05:54:53+00:00,"{""category_id"":15,""source"":""catalog""}"
3461,CatalogViewed,328,553,,sess_328_8387,2025-12-31T06:00:54+00:00,"{""category_id"":17,""source"":""catalog""}"
3462,RecommendationClicked,600,385,,sess_600_6757,2025-12-31T06:16:38+00:00,"{""action"":""click"",""request_id"":1475}"
3463,CatalogViewed,407,183,,sess_407_6464,2025-12-31T06:17:33+00:00,"{""category_id"":3,""source"":""catalog""}"
3464,CatalogViewed,500,295,,sess_500_1170,2025-12-31T06:34:39+00:00,"{""category_id"":21,""source"":""catalog""}"
3465,CatalogViewed,343,411,,sess_343_1737,2025-12-31T06:54:21+00:00,"{""category_id"":5,""source"":""catalog""}"
3466,CatalogViewed,286,942,,sess_286_4471,2025-12-31T07:10:02+00:00,"{""category_id"":13,""source"":""catalog""}"
3467,RecommendationClicked,328,947,,sess_328_4052,2025-12-31T07:26:38+00:00,"{""action"":""click"",""request_id"":1386}"
3468,AddToCart,355,765,,sess_355_8259,2025-12-31T07:35:30+00:00,"{""price"":""19962.13"",""quantity"":2}"
3469,CatalogViewed,542,791,,sess_542_8124,2025-12-31T08:04:42+00:00,"{""category_id"":9,""source"":""catalog""}"
3470,RecommendationDisliked,493,1198,,sess_493_2644,2025-12-31T09:21:24+00:00,"{""action"":""dislike"",""request_id"":703}"
3471,RecommendationClicked,104,420,,sess_104_3998,2025-12-31T09:24:07+00:00,"{""action"":""click"",""request_id"":1342}"
3472,RecommendationClicked,234,672,,sess_234_7989,2025-12-31T10:03:14+00:00,"{""action"":""click"",""request_id"":681}"
3473,CatalogViewed,526,583,,sess_526_2174,2025-12-31T10:09:41+00:00,"{""category_id"":2,""source"":""catalog""}"
3474,AddToCart,311,761,,sess_311_3241,2025-12-31T10:11:04+00:00,"{""price"":""93829.83"",""quantity"":3}"
3475,RecommendationClicked,226,799,,sess_226_4878,2025-12-31T10:23:26+00:00,"{""action"":""click"",""request_id"":1310}"
3476,RecommendationClicked,578,859,,sess_578_7859,2025-12-31T10:44:36+00:00,"{""action"":""click"",""request_id"":278}"
3477,AddToCart,513,1061,,sess_513_1081,2025-12-31T10:46:35+00:00,"{""price"":""84189.33"",""quantity"":2}"
3478,RecommendationShown,202,244,,sess_202_1071,2025-12-31T10:58:06+00:00,"{""context"":""item"",""items"":[225,104,138,322,1012,160,398,1029,1061,510],""model_version"":""recs_rank_v6"",""request_id"":1001}"
3479,OrderPaid,448,,500004,,2025-12-31T11:18:00+00:00,"{""items"":[{""item_id"":671,""price"":""6472.77"",""qty"":1},{""item_id"":685,""price"":""2433.20"",""qty"":2},{""item_id"":194,""price"":""16882.87"",""qty"":1}],""payment_method"":""sbp"",""total"":""28222.04""}"
3480,RecommendationClicked,406,495,,sess_406_5929,2025-12-31T11:50:51+00:00,"{""action"":""click"",""request_id"":871}"
3481,RecommendationClicked,57,528,,sess_57_8643,2025-12-31T11:53:28+00:00,"{""action"":""click"",""request_id"":1080}"
3482,RecommendationClicked,542,839,,sess_542_2540,2025-12-31T12:25:36+00:00,"{""action"":""click"",""request_id"":425}"
3483,RecommendationShown,283,389,,sess_283_7680,2025-12-31T12:28:58+00:00,"{""context"":""item"",""items"":[1105,1087,200,725,726,862,917,18,1125,1064],""model_version"":""recs_rank_v6"",""request_id"":191}"
3484,RecommendationClicked,176,1129,,sess_176_4201,2025-12-31T12:51:38+00:00,"{""action"":""click"",""request_id"":1129}"
3485,RecommendationShown,333,,,sess_333_6087,2025-12-31T12:56:42+00:00,"{""context"":""cart"",""items"":[143,315,779,281,844,12,172,981,1152,84],""model_version"":""recs_rank_v1"",""request_id"":519}"
3486,RecommendationClicked,493,458,,sess_493_7440,2025-12-31T13:18:24+00:00,"{""action"":""click"",""request_id"":703}"
3487,CatalogViewed,42,852,,sess_42_1448,2025-12-31T13:37:32+00:00,"{""category_id"":13,""source"":""catalog""}"
3488,CatalogViewed,194,251,,sess_194_3428,2025-12-31T14:10:47+00:00,"{""category_id"":24,""source"":""catalog""}"
3489,CatalogViewed,110,320,,sess_110_8712,2025-12-31T14:14:35+00:00,"{""category_id"":9,""source"":""catalog""}"
3490,CatalogViewed,414,142,,sess_414_4802,2025-12-31T14:20:21+00:00,"{""category_id"":2,""source"":""catalog""}"
3491,CatalogViewed,187,730,,sess_187_9682,2025-12-31T14:25:47+00:00,"{""category_id"":21,""source"":""catalog""}"
3492,CatalogViewed,554,954,,sess_554_2597,2025-12-31T14:26:58+00:00,"{""category_id"":15,""source"":""catalog""}"
3493,CatalogViewed,315,204,,sess_315_3934,2025-12-31T14:32:09+00:00,"{""category_id"":17,""source"":""catalog""}"
3494,RecommendationDisliked,128,955,,sess_128_5830,2025-12-31T14:49:00+00:00,"{""action"":""dislike"",""request_id"":68}"
3495,RecommendationDisliked,176,905,,sess_176_1543,2025-12-31T14:55:14+00:00,"{""action"":""dislike"",""request_id"":1129}"
3496,RecommendationShown,146,,,sess_146_3250,2025-12-31T15:08:35+00:00,"{""context"":""catalog"",""items"":[291,114,1146,694,159,852,707,15,207,526],""model_version"":""recs_rank_v6"",""request_id"":235}"
3497,RecommendationShown,111,,,sess_111_3481,2025-12-31T15:09:09+00:00,"{""context"":""catalog"",""items"":[184,761,198,784,34,492,217,1138,619,453],""model_version"":""recs_rank_v6"",""request_id"":279}"
3498,RecommendationDisliked,283,1087,,sess_283_7896,2025-12-31T15:22:15+00:00,"{""action"":""dislike"",""request_id"":191}"
3499,RecommendationClicked,297,703,,sess_297_5742,2025-12-31T15:26:17+00:00,"{""action"":""click"",""request_id"":765}"
3500,RecommendationShown,340,,,sess_340_3841,2025-12-31T15:27:04+00:00,"{""context"":""catalog"",""items"":[46,485,686,856,924,1152,1076,451,796,72],""model_version"":""recs_rank_v6"",""request_id"":690}"
3501,CatalogViewed,545,437,,sess_545_2463,2025-12-31T15:27:04+00:00,"{""category_id"":17,""source"":""catalog""}"
3502,RecommendationClicked,384,266,,sess_384_2369,2025-12-31T15:27:33+00:00,"{""action"":""click"",""request_id"":514}"
3503,RecommendationShown,236,1024,,sess_236_9159,2025-12-31T15:50:24+00:00,"{""context"":""item"",""items"":[51,895,839,1152,1027,47,650,969,943,394],""model_version"":""recs_rank_v6"",""request_id"":1285}"
3504,AddToCart,84,744,,sess_84_4348,2025-12-31T15:59:08+00:00,"{""price"":""4164.50"",""quantity"":1}"
3505,RecommendationClicked,98,656,,sess_98_7203,2025-12-31T16:16:48+00:00,"{""action"":""click"",""request_id"":563}"
3506,CatalogViewed,97,182,,sess_97_4552,2025-12-31T16:17:02+00:00,"{""category_id"":18,""source"":""catalog""}"
3507,RecommendationClicked,56,37,,sess_56_9098,2025-12-31T16:32:41+00:00,"{""action"":""click"",""request_id"":956}"
3508,RecommendationClicked,56,1035,,sess_56_3060,2025-12-31T16:44:55+00:00,"{""action"":""click"",""request_id"":956}"
3509,RecommendationDisliked,61,243,,sess_61_1445,2025-12-31T16:48:43+00:00,"{""action"":""dislike"",""request_id"":23}"
3510,RecommendationClicked,328,68,,sess_328_2988,2025-12-31T17:30:59+00:00,"{""action"":""click"",""request_id"":1386}"
3511,RecommendationClicked,61,703,,sess_61_8771,2025-12-31T18:03:07+00:00,"{""action"":""click"",""request_id"":23}"
3512,CatalogViewed,471,197,,sess_471_9524,2025-12-31T18:03:45+00:00,"{""category_id"":7,""source"":""catalog""}"
3513,RecommendationShown,228,,,sess_228_1255,2025-12-31T18:12:42+00:00,"{""context"":""catalog"",""items"":[469,1000,783,569,196,696,1053,122,814,385],""model_version"":""recs_rank_v6"",""request_id"":260}"
3514,OrderCreated,552,,500315,,2025-12-31T18:34:42+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":1142,""price"":""15877.00"",""qty"":2}],""total"":""31754.00""}"
3515,AddToCart,258,857,,sess_258_5469,2025-12-31T18:35:37+00:00,"{""price"":""33427.52"",""quantity"":1}"
3516,RecommendationClicked,57,852,,sess_57_2806,2025-12-31T18:37:59+00:00,"{""action"":""click"",""request_id"":1080}"
3517,RecommendationClicked,146,1146,,sess_146_2629,2025-12-31T18:48:45+00:00,"{""action"":""click"",""request_id"":235}"
3518,RecommendationClicked,228,469,,sess_228_3291,2025-12-31T19:12:53+00:00,"{""action"":""click"",""request_id"":260}"
3519,RecommendationShown,553,,,sess_553_3415,2025-12-31T19:17:17+00:00,"{""context"":""catalog"",""items"":[740,525,2,900,461,508,178,94,597,436],""model_version"":""recs_rank_v6"",""request_id"":1138}"
3520,RecommendationClicked,128,806,,sess_128_3338,2025-12-31T19:33:28+00:00,"{""action"":""click"",""request_id"":68}"
3521,CatalogViewed,396,858,,sess_396_3003,2025-12-31T19:36:56+00:00,"{""category_id"":9,""source"":""catalog""}"
3522,RecommendationClicked,406,624,,sess_406_3641,2025-12-31T19:40:45+00:00,"{""action"":""click"",""request_id"":871}"
3523,CatalogViewed,353,1034,,sess_353_1097,2025-12-31T19:45:09+00:00,"{""category_id"":9,""source"":""catalog""}"
3524,CatalogViewed,89,393,,sess_89_9321,2025-12-31T19:45:51+00:00,"{""category_id"":23,""source"":""catalog""}"
3525,AddToCart,447,1149,,sess_447_2553,2025-12-31T20:20:51+00:00,"{""price"":""104294.94"",""quantity"":3}"
3526,RecommendationClicked,333,281,,sess_333_7746,2025-12-31T20:21:55+00:00,"{""action"":""click"",""request_id"":519}"
3527,RecommendationClicked,333,779,,sess_333_3348,2025-12-31T20:23:25+00:00,"{""action"":""click"",""request_id"":519}"
3528,OrderCreated,164,,500166,,2025-12-31T20:33:31+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":12,""price"":""42749.19"",""qty"":1},{""item_id"":744,""price"":""4164.50"",""qty"":2},{""item_id"":1068,""price"":""33490.01"",""qty"":1},{""item_id"":946,""price"":""211731.91"",""qty"":2}],""total"":""508032.02""}"
3529,AddToCart,579,1143,,sess_579_6895,2025-12-31T20:38:21+00:00,"{""price"":""6057.14"",""quantity"":1}"
3530,RecommendationShown,525,218,,sess_525_3977,2025-12-31T20:38:33+00:00,"{""context"":""item"",""items"":[351,1190,740,871,384,601,7,208,597,2],""model_version"":""recs_rank_v5"",""request_id"":347}"
3531,RecommendationClicked,202,398,,sess_202_4340,2025-12-31T20:53:21+00:00,"{""action"":""click"",""request_id"":1001}"
3532,RecommendationClicked,98,792,,sess_98_2084,2025-12-31T21:29:06+00:00,"{""action"":""click"",""request_id"":563}"
3533,CatalogViewed,340,1040,,sess_340_1601,2025-12-31T21:40:40+00:00,"{""category_id"":16,""source"":""catalog""}"
3534,RecommendationClicked,104,324,,sess_104_3692,2025-12-31T21:43:33+00:00,"{""action"":""click"",""request_id"":1342}"
3535,RecommendationClicked,41,1066,,sess_41_9932,2025-12-31T21:48:28+00:00,"{""action"":""click"",""request_id"":1446}"
3536,RecommendationDisliked,308,961,,sess_308_1850,2025-12-31T21:56:03+00:00,"{""action"":""dislike"",""request_id"":146}"
3537,CatalogViewed,315,510,,sess_315_8689,2025-12-31T22:28:08+00:00,"{""category_id"":1,""source"":""catalog""}"
3538,RecommendationShown,293,,,sess_293_5679,2025-12-31T22:34:20+00:00,"{""context"":""catalog"",""items"":[962,413,969,1168,1162,1161,737,1024,63,1129],""model_version"":""recs_rank_v6"",""request_id"":1375}"
3539,CatalogViewed,131,150,,sess_131_1033,2025-12-31T22:36:08+00:00,"{""category_id"":7,""source"":""catalog""}"
3540,CatalogViewed,114,782,,sess_114_7594,2025-12-31T22:39:40+00:00,"{""category_id"":5,""source"":""catalog""}"
3541,RecommendationClicked,340,924,,sess_340_1711,2025-12-31T22:47:21+00:00,"{""action"":""click"",""request_id"":690}"
3542,RecommendationClicked,57,4,,sess_57_9381,2025-12-31T22:54:59+00:00,"{""action"":""click"",""request_id"":1080}"
3543,AddToCart,433,361,,sess_433_9817,2025-12-31T22:59:22+00:00,"{""price"":""18379.83"",""quantity"":3}"
3544,RecommendationClicked,542,830,,sess_542_6438,2025-12-31T23:14:44+00:00,"{""action"":""click"",""request_id"":661}"
3545,CatalogViewed,152,396,,sess_152_5611,2025-12-31T23:44:46+00:00,"{""category_id"":12,""source"":""catalog""}"
3546,RecommendationDisliked,333,143,,sess_333_4846,2025-12-31T23:50:07+00:00,"{""action"":""dislike"",""request_id"":519}"
3547,CatalogViewed,558,1093,,sess_558_4361,2025-12-31T23:54:21+00:00,"{""category_id"":7,""source"":""catalog""}"
3548,RecommendationShown,491,,,sess_491_9068,2025-12-31T23:55:20+00:00,"{""context"":""catalog"",""items"":[69,247,111,1074,638,126,661,901,888,161],""model_version"":""recs_rank_v6"",""request_id"":544}"
3549,RecommendationClicked,578,617,,sess_578_3856,2026-01-01T00:17:00+00:00,"{""action"":""click"",""request_id"":278}"
3550,CatalogViewed,240,327,,sess_240_2807,2026-01-01T00:35:52+00:00,"{""category_id"":10,""source"":""catalog""}"
3551,RecommendationClicked,525,871,,sess_525_6475,2026-01-01T00:55:07+00:00,"{""action"":""click"",""request_id"":347}"
3552,CatalogViewed,157,114,,sess_157_7011,2026-01-01T01:00:55+00:00,"{""category_id"":7,""source"":""catalog""}"
3553,RecommendationShown,393,,,sess_393_2552,2026-01-01T01:32:10+00:00,"{""context"":""catalog"",""items"":[1040,238,816,427,926,610,1072,1052,506,471],""model_version"":""recs_rank_v5"",""request_id"":219}"
3554,RecommendationShown,205,,,sess_205_7724,2026-01-01T01:36:49+00:00,"{""context"":""catalog"",""items"":[37,683,769,730,325,671,511,122,419,1099],""model_version"":""recs_rank_v6"",""request_id"":144}"
3555,RecommendationShown,568,758,,sess_568_7830,2026-01-01T01:37:23+00:00,"{""context"":""item"",""items"":[634,799,1121,525,16,165,212,339,1028,1142],""model_version"":""recs_rank_v6"",""request_id"":1454}"
3556,RecommendationClicked,333,315,,sess_333_7656,2026-01-01T02:07:17+00:00,"{""action"":""click"",""request_id"":519}"
3557,CatalogViewed,78,674,,sess_78_7694,2026-01-01T02:14:44+00:00,"{""category_id"":7,""source"":""catalog""}"
3558,CatalogViewed,461,123,,sess_461_8121,2026-01-01T02:22:41+00:00,"{""category_id"":9,""source"":""catalog""}"
3559,RecommendationClicked,104,344,,sess_104_4146,2026-01-01T02:40:15+00:00,"{""action"":""click"",""request_id"":1342}"
3560,CatalogViewed,411,744,,sess_411_6712,2026-01-01T02:41:09+00:00,"{""category_id"":22,""source"":""catalog""}"
3561,RecommendationDisliked,146,15,,sess_146_8918,2026-01-01T02:45:50+00:00,"{""action"":""dislike"",""request_id"":235}"
3562,CatalogViewed,513,231,,sess_513_7711,2026-01-01T02:52:56+00:00,"{""category_id"":22,""source"":""catalog""}"
