user_id,updated_at,category_counts,brand_counts,avg_check,last_k_items,last_active_ts
517,2026-01-07T05:19:05+00:00,"{""16"":30,""22"":146,""7"":151}","{""Crafto"":59,""HomeArt"":24,""Smarton"":21}",17937.66,"[419,562,866,759,1137,15,1126,857,1124,96,150,475]",2026-02-17T20:42:39+00:00
518,2025-12-21T11:18:55+00:00,"{""14"":155,""18"":72,""2"":70,""4"":108}","{""Brisk"":95,""Crafto"":63,""Rivex"":31}",24217.86,"[670,617,271,1131,65,202,167,925,906]",2026-02-17T09:18:48+00:00
519,2025-12-13T08:37:41+00:00,"{""14"":159,""17"":79,""19"":100,""21"":61}","{""Foxly"":75,""HomeArt"":74,""Orion"":4,""Rivex"":20,""Volna"":9}",42680.22,"[644,1139,476,2,611,388,427,78,197,452]",2025-12-27T14:28:01+00:00
520,2026-01-22T16:19:57+00:00,"{""12"":132,""19"":84,""7"":76}","{""Foxly"":71,""HomeArt"":2,""SilverBox"":28,""Terra"":21}",47652.06,"[224,1175,34,414,20,441,1102,595]",2026-02-11T07:12:13+00:00
521,2026-01-29T10:03:20+00:00,"{""15"":76,""16"":84,""18"":86,""21"":121,""22"":39,""24"":61,""8"":139}","{""CleverBee"":40,""Futura"":9,""HomeArt"":111,""Lumen"":93,""Orion"":3,""UrbanFit"":49}",38692.54,"[1008,988,421,692,1024,210]",2026-02-23T18:13:14+00:00
522,2026-02-01T15:06:49+00:00,"{""19"":74,""21"":125,""4"":64}","{""Crafto"":74,""PrimeTech"":36,""Smarton"":59,""Vertex"":55}",,"[507,733,1096,125,488,1074]",2026-01-28T19:21:23+00:00
523,2026-03-01T11:02:22+00:00,"{""17"":7,""2"":114,""22"":28,""23"":15,""6"":22}","{""Lumen"":26,""MobiPro"":17,""Neonix"":47,""Rivex"":71}",57701.19,"[1129,7,1169,240,691,770,1090,746,616,280,1189]",2026-02-24T17:27:48+00:00
524,2026-02-24T16:07:45+00:00,"{""16"":49,""19"":94,""20"":62,""23"":86,""6"":75}","{""CleverBee"":48,""Neonix"":82,""NordLine"":69}",14187.92,"[985,60,460,1015,827,384,400,491,541]",2026-02-21T10:40:10+00:00
525,2026-02-27T23:28:26+00:00,"{""1"":137,""10"":98,""17"":98,""3"":20,""5"":148,""7"":69}","{""Aster"":30,""Futura"":12,""HomeArt"":84,""Rivex"":11,""SilverBox"":104}",12851.89,"[1018,531,649,745,645,776,529,250,2,944,403]",2026-02-24T14:22:01+00:00
526,2025-12-19T21:50:24+00:00,"{""1"":112,""10"":70,""16"":53,""9"":23}","{""Brisk"":102,""CleverBee"":64,""Smarton"":26}",53548.31,"[167,1039,904,6,555,368,774,840]",2026-02-26T00:20:31+00:00
527,2026-01-20T15:09:31+00:00,"{""11"":99,""12"":152,""17"":26,""20"":37,""21"":127,""24"":31,""9"":54}","{""HomeArt"":103,""PixelWay"":112,""TrueSound"":54,""UrbanFit"":37}",46236.40,"[959,333,479,1082,372,337,681,1180,588,1044,663,773]",2026-01-31T07:51:30+00:00
528,2026-02-03T18:57:13+00:00,"{""15"":133,""18"":142,""2"":80,""21"":19,""24"":57,""7"":118}","{""Neonix"":87,""NordLine"":104,""Orion"":7,""Vertex"":54}",55724.16,"[1094,405,723,282,817,71,1091,394,248]",2026-02-02T20:07:37+00:00
529,2025-12-26T19:48:37+00:00,"{""15"":134,""17"":137,""22"":29,""24"":150,""5"":16,""6"":135}","{""AquaLeaf"":62,""Foxly"":101,""MobiPro"":34,""Rivex"":21,""Terra"":50,""TrueSound"":113}",,"[768,1102,767,642,898,558,142,352,542,718,8]",2026-01-20T11:09:49+00:00
530,2026-02-02T19:14:56+00:00,"{""12"":69,""13"":70,""18"":9,""2"":137,""20"":152,""23"":53,""24"":17}","{""Futura"":66,""Lumen"":106,""Optima"":10,""SilverBox"":118,""Smarton"":35}",3952.70,"[250,998,808,662,35,427]",2026-02-09T10:03:19+00:00
531,2026-01-10T13:23:35+00:00,"{""2"":6,""24"":94,""3"":7}","{""Brisk"":73,""HomeArt"":76,""PixelWay"":74,""Smarton"":64}",,"[701,911,403,770,469,306,33,237,880,102,1118,231]",2026-02-05T18:39:28+00:00
532,2025-12-04T18:27:32+00:00,"{""17"":109,""22"":123,""24"":22}","{""Aster"":72,""PrimeTech"":9,""Rivex"":88}",,"[723,156,1137,1088,550]",2025-12-31T13:48:25+00:00
533,2025-12-08T20:37:21+00:00,"{""22"":157,""5"":88,""6"":94}","{""Foxly"":74,""PrimeTech"":112,""Smarton"":7}",24235.00,"[842,171,1178,496,331,399,1165,572,909,373]",2026-02-26T17:00:39+00:00
534,2026-03-02T00:01:52+00:00,"{""10"":37,""16"":118,""17"":112,""2"":25,""3"":24,""4"":5}","{""Aster"":52,""CleverBee"":61,""Lumen"":68,""UrbanFit"":79}",16638.33,"[1085,1021,491,269,666,32,1157]",2026-02-25T18:20:19+00:00
535,2026-01-08T02:01:14+00:00,"{""10"":52,""17"":129,""4"":56,""5"":99}","{""Brisk"":8,""Crafto"":32,""Neonix"":94,""Orion"":37,""UrbanFit"":59}",1081.73,"[115,617,958,129,1171,742,735,1057]",2026-01-06T18:45:26+00:00
536,2026-01-22T10:23:27+00:00,"{""12"":122,""16"":156,""18"":141,""8"":133}","{""Foxly"":49,""HomeArt"":29,""MobiPro"":55,""Orion"":3,""Vertex"":84}",41668.55,"[869,584,1031,159,162,148]",2026-02-13T16:26:27+00:00
537,2025-12-27T04:19:48+00:00,"{""12"":112,""14"":44,""16"":94,""2"":35,""23"":31,""6"":155,""7"":109}","{""CleverBee"":107,""HomeArt"":22,""Lira"":107,""Lumen"":52,""Smarton"":34,""Vertex"":30}",,"[1172,168,481,733,429,869,991,150,66,910,341]",2026-01-25T01:28:05+00:00
538,2025-12-30T12:59:00+00:00,"{""1"":31,""11"":37,""18"":124,""22"":25,""3"":76,""5"":15,""8"":129}","{""Crafto"":78,""Lira"":94,""Lumen"":5,""NordLine"":56,""Optima"":98}",61888.98,"[803,302,1083,32,855,1087,1182,834]",2026-02-03T15:03:34+00:00
539,2026-01-24T21:38:32+00:00,"{""11"":48,""20"":148,""22"":26,""24"":46,""6"":101}","{""Orion"":82,""Rivex"":10,""UrbanFit"":116}",,"[1192,510,977,838,1139,162,723,867,400]",2026-01-30T07:52:23+00:00
540,2026-01-20T02:16:00+00:00,"{""1"":137,""18"":155,""23"":102,""6"":47,""7"":36,""8"":74}","{""AquaLeaf"":12,""Foxly"":112,""Optima"":56,""PixelWay"":76,""PrimeTech"":26}",12939.40,"[82,724,832,338,682,725]",2026-02-23T07:59:38+00:00
541,2025-12-27T18:03:06+00:00,"{""12"":20,""18"":69,""9"":53}","{""Lira"":102,""MobiPro"":116,""PrimeTech"":68,""Smarton"":15}",52601.27,"[1026,1003,420,1123,539,364,51,490]",2026-02-21T00:42:23+00:00
542,2026-01-08T06:52:26+00:00,"{""14"":82,""15"":97,""2"":125,""4"":7,""7"":142}","{""Neonix"":108,""Orion"":64,""PixelWay"":109}",61365.06,"[639,732,1078,36,560,1109,1029,539,1146,1133]",2026-02-10T08:45:55+00:00
543,2026-02-27T11:26:26+00:00,"{""15"":32,""20"":12,""3"":147,""6"":125}","{""AquaLeaf"":112,""Crafto"":30,""Futura"":46,""Neonix"":112}",48749.69,"[56,728,968,640,147,878,866,1158]",2026-02-21T10:31:32+00:00
544,2026-01-08T12:17:41+00:00,"{""10"":44,""12"":6,""14"":18,""16"":116,""21"":22,""7"":139,""8"":97}","{""Optima"":91,""Orion"":79,""PixelWay"":101,""Rivex"":81,""Volna"":15}",45662.59,"[125,482,12,851,910,938,1108,501,416,558,896,544]",2026-01-18T14:17:43+00:00
545,2026-02-03T19:51:16+00:00,"{""14"":51,""15"":136,""9"":41}","{""MobiPro"":12,""Optima"":48,""SilverBox"":44,""TrueSound"":31,""Volna"":91}",,"[659,357,956,812,489]",2026-01-29T01:33:05+00:00
546,2026-02-07T06:21:50+00:00,"{""10"":128,""14"":86,""23"":4}","{""MobiPro"":26,""Orion"":111,""PixelWay"":98,""TrueSound"":38}",28796.24,"[157,730,37,952,989]",2026-02-11T10:14:08+00:00
547,2025-12-24T12:06:13+00:00,"{""13"":111,""18"":21,""23"":37,""7"":34}","{""AquaLeaf"":104,""PrimeTech"":16,""Smarton"":29,""TrueSound"":62,""Volna"":108}",53243.70,"[399,773,100,169,404]",2026-01-28T22:24:38+00:00
548,2026-02-25T23:54:39+00:00,"{""11"":42,""2"":6,""23"":127}","{""Futura"":14,""Terra"":96}",,"[955,715,941,79,490,10,979]",2026-02-27T12:29:13+00:00
549,2026-01-11T00:11:12+00:00,"{""19"":110,""20"":87,""21"":35}","{""Foxly"":44,""HomeArt"":107,""Orion"":114,""SilverBox"":72,""Vertex"":4}",57488.03,"[898,888,352,626,1161]",
550,2025-12-29T19:39:49+00:00,"{""10"":145,""20"":30,""23"":109,""24"":103,""3"":68,""8"":53}","{""Optima"":9,""Rivex"":80,""Volna"":80}",29672.32,"[1058,484,1065,869,104,790,578,275,563,677,1004,855]",2026-02-02T12:24:34+00:00
551,2025-12-06T01:02:23+00:00,"{""10"":90,""13"":51,""14"":160,""22"":25,""24"":85,""3"":25,""9"":133}","{""Lira"":94,""NordLine"":79,""SilverBox"":36,""Terra"":9,""Vertex"":3}",8682.47,"[1074,625,563,793,41,993,20,109,634]",2025-12-05T18:53:46+00:00
552,2026-01-15T07:57:33+00:00,"{""15"":28,""16"":82,""22"":47,""24"":9,""4"":5,""5"":104,""8"":24}","{""Aster"":120,""Foxly"":118,""Neonix"":107,""Optima"":40}",,"[1008,852,168,970,809,70]",2026-01-28T07:20:15+00:00
553,2026-01-30T06:41:21+00:00,"{""11"":123,""12"":64,""14"":72,""16"":51,""19"":18}","{""Foxly"":85,""HomeArt"":84,""Neonix"":67,""Rivex"":64,""Terra"":62}",,"[802,957,529,719,264,454,1193,6,934]",2026-02-26T03:01:01+00:00
554,2026-02-23T02:55:10+00:00,"{""14"":98,""17"":4,""2"":4,""3"":92}","{""Aster"":113,""Orion"":76,""PixelWay"":27,""Smarton"":20,""Volna"":35}",,"[850,1117,197,469,126,319,231,55,853,985,518]",2026-02-17T01:06:49+00:00
555,2025-12-13T16:09:05+00:00,"{""1"":30,""17"":10,""19"":51,""21"":21,""24"":88,""9"":10}","{""AquaLeaf"":71,""Neonix"":70,""PixelWay"":31,""UrbanFit"":79}",47790.34,"[849,939,864,947,523,566,378,759]",2025-12-22T09:09:52+00:00
556,2025-12-16T00:55:47+00:00,"{""1"":73,""13"":9,""15"":156,""16"":61,""24"":127,""3"":93}","{""AquaLeaf"":104,""Aster"":59,""MobiPro"":31,""TrueSound"":24,""UrbanFit"":8,""Vertex"":82}",5449.04,"[150,1095,349,857,394,1146,717,1003,651,1044,172,285]",2025-12-19T06:54:06+00:00
557,2026-01-03T10:12:20+00:00,"{""1"":10,""24"":13,""9"":150}","{""Aster"":24,""Futura"":52,""NordLine"":120,""Orion"":73,""Terra"":26}",33553.21,"[144,749,634,1151,769,274,949,537]",2026-01-13T14:09:08+00:00
558,2026-01-02T02:51:35+00:00,"{""15"":117,""16"":28,""17"":71,""5"":124}","{""Foxly"":41,""MobiPro"":34,""Optima"":87,""Terra"":81}",42402.45,"[40,497,361,839,591,1159,852]",2026-02-16T18:23:51+00:00
559,2026-02-13T03:40:19+00:00,"{""11"":35,""15"":30,""17"":10,""19"":24,""24"":95,""5"":135,""6"":125}","{""HomeArt"":52,""Rivex"":2,""TrueSound"":60}",,"[1105,1172,517,369,142,816,2,588,590,906,71]",2026-02-21T22:54:30+00:00
560,2026-01-06T07:03:25+00:00,"{""1"":63,""12"":122,""13"":55,""16"":135,""8"":8}","{""Crafto"":112,""Futura"":35,""NordLine"":83,""Terra"":84}",1891.44,"[780,414,503,970,355,469,606,974,915,1049,285,981]",2026-01-02T23:16:02+00:00
561,2026-02-10T01:16:45+00:00,"{""1"":54,""12"":149,""14"":32,""21"":17,""5"":156}","{""CleverBee"":37,""Foxly"":111,""Rivex"":30}",,"[28,381,1123,560,975]",2026-03-01T16:40:08+00:00
562,2026-02-05T00:09:24+00:00,"{""1"":115,""10"":76,""19"":20,""23"":99,""3"":18,""9"":25}","{""AquaLeaf"":105,""CleverBee"":118,""MobiPro"":96,""Optima"":7}",7889.75,"[71,593,1031,233,1050,645,871,48,483,1181,226,543]",2026-02-15T14:03:05+00:00
563,2025-12-07T09:27:55+00:00,"{""11"":129,""15"":150,""16"":134,""2"":117,""22"":116,""6"":30}","{""CleverBee"":112,""HomeArt"":115,""Lumen"":68,""SilverBox"":44,""UrbanFit"":64}",61858.15,"[1165,100,379,572,680,747,103]",2026-01-16T13:56:41+00:00
564,2026-01-14T23:31:46+00:00,"{""15"":124,""16"":52,""21"":13}","{""Brisk"":88,""Lira"":82,""Orion"":33,""Terra"":77,""UrbanFit"":36}",35961.57,"[660,266,1171,370,988,763,985,772]",2026-01-11T22:24:40+00:00
565,2026-01-12T08:04:41+00:00,"{""12"":59,""17"":108,""2"":44,""24"":58,""5"":56,""6"":119}","{""Brisk"":42,""Lumen"":11,""PixelWay"":12,""PrimeTech"":98}",16091.90,"[664,1023,488,156,116,505,873,1074,696,881]",
566,2026-01-22T11:02:38+00:00,"{""15"":91,""2"":35,""21"":130,""23"":50,""24"":97,""8"":122}","{""AquaLeaf"":42,""UrbanFit"":13,""Volna"":111}",52322.42,"[182,125,962,820,102,360,905,374,772,775,1026,82]",
567,2026-01-24T00:14:40+00:00,"{""1"":64,""2"":29,""20"":48,""23"":42,""4"":134}","{""AquaLeaf"":26,""Aster"":45,""CleverBee"":30,""Lumen"":50}",30036.97,"[626,1169,438,234,776,1118,328]",2026-02-07T17:41:03+00:00
568,2025-12-25T21:18:36+00:00,"{""11"":99,""13"":144,""21"":14,""5"":11,""7"":160}","{""Brisk"":103,""Neonix"":61,""Orion"":102,""Volna"":10}",2269.96,"[737,893,518,299,1036,242,881,866,4,798,891]",2026-02-01T23:34:51+00:00
569,2026-02-11T11:46:36+00:00,"{""10"":138,""22"":91,""3"":134,""8"":79}","{""Brisk"":96,""Lumen"":47,""Orion"":108,""PixelWay"":88}",27275.96,"[423,631,546,1049,881,28,860,1186,796,609]",2026-02-06T22:11:40+00:00
570,2026-03-01T16:43:43+00:00,"{""14"":131,""21"":126,""24"":94,""5"":155}","{""Brisk"":8,""Optima"":57,""PrimeTech"":78,""UrbanFit"":19}",,"[113,342,1196,901,39]",2026-02-23T10:35:38+00:00
571,2025-12-30T00:48:49+00:00,"{""10"":95,""15"":140,""2"":92,""22"":109,""4"":158}","{""Brisk"":36,""Rivex"":70,""TrueSound"":100}",36736.39,"[323,533,610,46,1193,628,836]",2026-02-19T07:24:04+00:00
572,2026-02-27T19:29:03+00:00,"{""1"":53,""21"":156,""22"":14,""4"":145,""5"":28,""6"":60,""7"":111}","{""Futura"":113,""Lumen"":34,""NordLine"":62}",45767.28,"[1032,1172,1019,104,472,487,783,781,107]",2026-02-22T04:42:31+00:00
573,2025-12-02T19:06:46+00:00,"{""1"":63,""12"":16,""15"":111,""20"":143,""22"":54}","{""AquaLeaf"":113,""Brisk"":52,""CleverBee"":50,""Crafto"":7}",21765.32,"[467,870,502,976,1135,3]",2026-02-18T05:06:42+00:00
574,2026-02-16T05:02:10+00:00,"{""14"":142,""19"":42,""2"":84,""7"":4,""8"":156}","{""MobiPro"":9,""Rivex"":23,""Terra"":96,""Vertex"":19}",26342.86,"[1172,1084,756,153,750,753,691,242,402]",2026-02-24T07:30:48+00:00
575,2026-02-04T17:41:29+00:00,"{""10"":77,""16"":147,""18"":79,""3"":43,""4"":79,""5"":60,""8"":41}","{""Lumen"":28,""PrimeTech"":34,""Vertex"":4}",45601.15,"[129,692,817,841,161,147,833,399,911,934,227,960]",2026-02-16T16:30:32+00:00
576,2026-02-24T19:59:37+00:00,"{""12"":153,""14"":157,""15"":72,""17"":142,""19"":120,""6"":140}","{""Foxly"":88,""Futura"":34,""HomeArt"":71,""MobiPro"":2,""UrbanFit"":17,""Volna"":111}",6665.00,"[116,25,66,233,923,421]",2026-02-25T11:48:51+00:00
577,2026-02-05T22:39:46+00:00,"{""10"":137,""13"":47,""14"":149,""19"":156,""7"":141}","{""Brisk"":20,""Futura"":114,""Neonix"":7,""Rivex"":12}",60096.90,"[119,402,287,564,662]",2026-02-20T09:01:10+00:00
578,2026-02-28T04:08:48+00:00,"{""12"":119,""2"":60,""3"":38,""5"":6}","{""Brisk"":75,""Lumen"":109,""Orion"":116,""UrbanFit"":87}",39781.68,"[1,1127,1072,1137,210,660,975,904,752]",2026-02-27T21:22:35+00:00
579,2026-01-08T07:07:38+00:00,"{""11"":126,""15"":13,""17"":30}","{""Brisk"":7,""Futura"":3,""HomeArt"":22,""SilverBox"":39,""Terra"":63}",13104.40,"[296,1189,444,970,493,299,347,1117,660,648,740]",2026-01-23T07:44:53+00:00
580,2026-02-07T07:06:37+00:00,"{""23"":40,""4"":51,""6"":47}","{""AquaLeaf"":13,""Foxly"":16,""Orion"":102,""SilverBox"":63,""UrbanFit"":91}",23625.17,"[745,1167,582,657,1054]",2026-02-24T22:53:48+00:00
581,2026-01-30T12:20:01+00:00,"{""1"":36,""2"":117,""4"":67}","{""Futura"":44,""Neonix"":101,""Terra"":116,""Vertex"":112,""Volna"":37}",,"[959,36,835,875,419,894]",2026-02-07T09:16:15+00:00
582,2026-02-07T10:55:58+00:00,"{""1"":62,""14"":129,""17"":133,""2"":28,""9"":64}","{""HomeArt"":26,""MobiPro"":3,""NordLine"":21,""Orion"":58,""UrbanFit"":55}",,"[452,81,1123,326,967,14,1055,983,815]",2026-02-04T00:03:45+00:00
583,2025-12-30T07:16:02+00:00,"{""20"":126,""22"":45,""4"":9}","{""MobiPro"":27,""NordLine"":7,""PrimeTech"":6,""Terra"":26,""TrueSound"":35}",47197.47,"[543,743,421,336,516,663]",2026-02-09T05:22:25+00:00
584,2026-01-03T10:28:26+00:00,"{""14"":58,""15"":57,""20"":34,""22"":96,""5"":117}","{""Foxly"":38,""HomeArt"":16,""Optima"":52,""SilverBox"":6}",57370.01,"[905,827,1,433,146,308,751,717,1162,265,409]",2026-01-16T11:42:54+00:00
585,2025-12-12T00:25:46+00:00,"{""10"":55,""16"":121,""17"":101,""19"":115,""8"":27}","{""HomeArt"":84,""Terra"":73,""Volna"":51}",,"[1101,323,121,139,571,25,845,948,398]",2026-02-12T05:20:30+00:00
586,2025-12-20T23:03:56+00:00,"{""2"":136,""23"":149,""7"":79,""9"":105}","{""Aster"":64,""Futura"":38,""HomeArt"":84,""SilverBox"":69,""Vertex"":67}",61873.24,"[126,551,992,871,663,1136,986,946,641,1046]",2026-02-12T09:49:47+00:00
587,2026-02-06T14:25:19+00:00,"{""12"":98,""15"":154,""21"":154,""5"":68}","{""Crafto"":115,""NordLine"":109,""Vertex"":34}",39010.62,"[1109,735,1131,479,888,668,704,1171,578,940,889]",2026-02-08T13:26:19+00:00
588,2025-12-04T19:59:19+00:00,"{""10"":114,""18"":106,""20"":72,""21"":114,""3"":70,""8"":81}","{""AquaLeaf"":59,""HomeArt"":70,""Lumen"":102,""MobiPro"":36}",56543.17,"[1157,515,244,811,1046,232,341,424,953,1097,323,138]",2025-12-09T04:46:03+00:00
589,2025-12-20T18:47:37+00:00,"{""12"":38,""13"":130,""16"":14,""20"":77,""8"":30,""9"":41}","{""AquaLeaf"":16,""CleverBee"":57,""Foxly"":57,""Lira"":101,""Optima"":77,""Orion"":35}",27898.13,"[916,727,122,652,832]",2026-02-15T11:55:50+00:00
590,2026-02-06T22:32:18+00:00,"{""11"":52,""13"":91,""15"":102,""2"":70,""3"":82,""4"":105}","{""Brisk"":39,""HomeArt"":109,""Neonix"":45,""Optima"":8,""UrbanFit"":114}",36887.53,"[68,669,722,533,576,1100,675,962]",2026-02-07T09:19:44+00:00
591,2025-12-07T17:21:22+00:00,"{""11"":121,""16"":48,""21"":127,""22"":32,""24"":141,""4"":63}","{""Brisk"":114,""Crafto"":58,""Vertex"":106}",39152.99,"[611,606,526,789,953,863,880,249,1089,970,757]",2026-02-23T16:44:35+00:00
592,2026-01-25T01:53:25+00:00,"{""12"":5,""15"":98,""18"":117,""3"":60,""4"":64,""6"":125}","{""Brisk"":21,""Futura"":118,""Vertex"":62}",32598.28,"[506,950,391,522,1079,419,1125,1092,453,54,195]",2026-02-20T22:59:14+00:00
593,2026-02-06T11:23:08+00:00,"{""17"":16,""2"":52,""22"":51}","{""Aster"":3,""PixelWay"":89,""Rivex"":91}",42853.77,"[1157,762,69,921,189,910,1141,1105,332,478]",2026-02-19T08:55:13+00:00
594,2025-12-24T21:52:59+00:00,"{""15"":24,""16"":125,""17"":11,""18"":14,""22"":11,""5"":134,""7"":61}","{""CleverBee"":102,""Futura"":93,""Optima"":85}",7700.07,"[181,1054,149,613,977,237,323]",2026-01-03T22:51:12+00:00
595,2026-02-25T19:17:42+00:00,"{""12"":82,""22"":121,""23"":49,""24"":24,""3"":46,""4"":28,""6"":77}","{""CleverBee"":79,""Neonix"":78,""Terra"":47}",20495.09,"[645,894,89,767,237,671,528,876]",2026-02-27T03:33:16+00:00
596,2026-01-31T02:58:05+00:00,"{""13"":107,""14"":159,""4"":142,""7"":54}","{""Brisk"":75,""Foxly"":11,""Rivex"":32,""Volna"":112}",7939.62,"[643,1168,1096,1126,350,974,603,201,1149,1105]",
597,2025-12-06T16:58:39+00:00,"{""10"":47,""17"":74,""20"":27,""23"":151,""3"":73,""8"":71,""9"":55}","{""Crafto"":15,""Futura"":65,""PixelWay"":27}",41989.59,"[285,347,1010,1076,911,207]",
598,2026-01-08T20:35:21+00:00,"{""12"":94,""2"":103,""6"":133}","{""Crafto"":62,""HomeArt"":74,""Lira"":10,""Lumen"":98,""PrimeTech"":22,""Volna"":48}",,"[1070,239,994,867,386,171,107,479,487,902,277,418]",2026-01-23T23:22:45+00:00
599,2025-12-08T00:43:37+00:00,"{""14"":52,""3"":119,""4"":55,""5"":155,""8"":79}","{""AquaLeaf"":102,""Lira"":22,""NordLine"":99,""PixelWay"":27}",,"[234,1130,282,1157,579,685,967,274,377,536]",2026-02-23T10:47:16+00:00
600,2025-12-26T02:36:18+00:00,"{""1"":122,""11"":138,""23"":123,""3"":85,""4"":97,""5"":47,""8"":54}","{""Futura"":97,""Neonix"":11,""Rivex"":119,""Smarton"":88,""TrueSound"":98,""Vertex"":17}",,"[21,15,83,148,97,146,1171,618,540,1155,789]",
